,Ticker,book/price,e/price,sale/price,ebit/price,price/cashflow,totaldebt/totalassets,totaldebt/equity,roa,totaldebt/totalliabilies,totaldebt/capital
1165,NSIT,0.4057039797794647,0.05896338949987423,2.536575742250002,0.08882398004182883,22.72309252279932,0.09398751993994557,2.1069415005164895,0.07046734114154589,0.6781400615899068,0.22601441478772188
1166,RCII,0.1614656930984618,0.04244924879929402,1.4418560238504,0.14297853248310008,8.10316351345151,0.6239659081684025,4.831807838278042,0.1518404103527613,0.8285265859693912,0.7844292968110173
1167,ACIW,0.30996747622098636,0.03182180724238644,0.34129872497124497,0.05560418254652648,18.21461584865267,0.35476349596247364,1.5375958906695737,0.07069177244984631,0.6059262218713088,0.47375245361956186
1168,DLTR,0.2889306712541833,0.053218957044457824,1.0116836880052074,0.0866637342078763,9.2827372970585,0.4657856590645535,1.8407889860403828,0.10558562040974101,0.6479851178971783,0.5695590007799021
1169,NATI,0.21181199734965883,0.015459700026464705,0.2543898269562187,0.024795409828036376,40.26006439069263,0.1624621451215966,0.7283567745937107,0.06773097681543841,0.42141575472166465,0.21923343427112327
1170,ABC,0.008077041419991198,0.05568780746245818,7.738373829557533,0.09673511397123881,10.370168901359266,0.13613062097511405,31.522616562282533,0.04665352990056037,0.9898075798332356,0.9721808467906414
1171,CBZ,0.3460916676353626,0.03482147425536365,0.5427669028398392,0.05066495767486573,15.521650578708998,0.20347569373205548,1.3106076519981604,0.06335637685557277,0.5672134128287756,0.31979845393819034
1172,BMRC,0.7594269001948902,0.05603026200723811,0.19979371596026263,0.1153604885849639,13.10491392835834,0.3300241966272752,8.579297374591444,0.015857599852023858,0.8956082099870452,0.4708350891447521
1173,HLIT,0.2443950511176994,0.010946501192965459,0.4188552235937256,0.016096824222943774,29.519414876758415,0.2742047554657294,1.3372484804377418,0.02809628563932384,0.5721464754946762,0.3912820776549241
1174,DRI,0.18059911187069236,0.04040063314500967,0.46198473887621816,0.044124193803535904,13.045635309882748,0.5403196291326094,2.788027443034375,0.06449826859732923,0.7360103602631356,0.6717809306015775
1175,RMD,0.07606223988143067,0.01250725154632177,0.0842635892658035,0.02418613375123248,51.49648989165461,0.16787098479841375,0.6384791932851852,0.19406910773298083,0.3896779378717779,0.2157189471961959
1176,BHB,0.9773446835310645,0.09055508754768347,0.35183044485592885,0.1607197842531203,7.17581484176064,0.3300241966272752,7.745159107573553,0.01880415708584497,0.8856510227316536,0.4708350891447521
1177,SKY,0.32446787385097453,0.04844612225594279,0.8108007707646292,0.06206141191809188,11.38710696114934,0.05534686709474431,0.6142881513020325,0.11848650509531518,0.3805319086351266,0.08201784267065322
1178,CRK,0.537464843893554,-0.12827940685003275,0.9821513978262949,0.5640372152237633,2.193658069510655,0.5616164074213154,2.9302168164279716,0.227677562518891,0.7455611110765987,0.7213454933549922
1179,FOXA,0.5231598141620448,0.1011232221926096,0.6071626396671614,0.1300491671453793,8.056532625994695,0.3686643984995202,1.0374898858221704,0.12060542615371195,0.5033586321207363,0.4317752234993614
1180,ARNC,0.4443684790058199,-0.11418400399049224,2.1582790074172635,0.11418400399049224,-8.542614914004913,0.2612462006079027,3.2498381877022653,0.06033434650455927,0.7630699088145897,0.5266544117647058
1181,IAC,0.6119008723053152,0.05096440722602201,0.3155029525905242,-0.00236864270592733,85.62152570589912,0.22097287478146854,0.631699545073563,-0.002258077209249084,0.36849437996898937,0.27473563809528434
1182,AAN,0.9404907781836145,0.14396659436514325,2.4168221457169694,0.2066990681209736,5.613111584827992,0.2219120009158621,1.0068688854665913,0.10951282380408875,0.5017113438541837,0.3081252408477842
1183,SBGI,-0.9162712994834451,-0.2143143039469753,3.1753718367409336,0.012424017620114509,5.90746871559633,1.0031097998564709,-7.937853107344632,0.0019137229885974004,1.1203253329080616,1.1637372802960222
1184,DISH,0.9048374519801559,0.1404833763088267,1.0420452904313537,0.18666113476631652,4.256650007652711,0.47802780004260265,2.066032828286244,0.06672749781388064,0.6682804003397795,0.5964250355380667
1185,HA,0.6046707464475836,-0.15382560452278918,1.6964178332383308,-0.4188768124484613,3.744559955120197,0.5244927792844928,7.137820997177931,-0.08512541242723143,0.8771169825009933,0.8101828673398764
1186,LSI,0.26397110079468933,0.019476916961748008,0.06211314492506447,0.026611169690995164,29.50129149275987,0.4276712447020917,0.8712411575144,0.05195378029181907,0.4490016696161133,0.45350762008563067
1187,PLAY,0.1071280552053453,-0.14470033738430052,0.30517569198206435,-0.16770918295743875,-29.05824272712498,0.8120666909212079,14.354651769865303,-0.10195620241888045,0.9348731566832028,0.9257554453210018
1188,WAB,0.5960507563027796,0.032604286052048924,0.4570443109303345,0.05574281163737396,15.949966756756758,0.21989812506773598,0.8053132045877855,0.05169610924460821,0.44516094071745965,0.2845921873904201
1189,AAWW,1.0216477071986123,0.17940040015565875,1.4658573200579623,0.26936843692817863,2.97926065890633,0.3905317555150411,1.2935101769563424,0.11495950098420935,0.5639871102176341,0.4724871883653909
1190,SHO,0.7453848253992434,0.013331064354929976,0.19776485104784117,-0.02795683322225927,90.6869164610504,0.21050006099868826,0.364387005352968,-0.023652035859994366,0.26348638249498774,0.2502644791071279
1191,KFRC,0.11647752901014168,0.04647639246306074,0.9767492043181272,0.06673257452741799,22.18896101401959,0.2349161006831532,1.671894737959513,0.21442547789932875,0.625733758971476,0.3856252629107522
1192,IART,0.29692780606847907,0.029797572187048517,0.27183915791671515,0.049005484637275006,18.161426477225078,0.4365731867978468,1.244998824789115,0.07351529445854638,0.5545654683832918,0.49497660585397696
